file,host_in_file,n_obs,t_baseline_days,telescope,reference,pl_name,hostname,hd_name,hip_name,tic_id,ra,dec,sy_dist,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_rvamp,pl_rvamperr1,pl_rvamperr2,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,discoverymethod,disc_year,default_flag
UID_0115100_RVC_001.tbl,HD 219828,22,465.8064030003734,3.6m,"Melo et al. 2007 (A&A, 467, 721)",HD 219828 b,HD 219828,HD 219828,HIP 115100,TIC 243085377,349.6947029,18.6457524,73.114,3.83483,7e-05,-7e-05,0.049,0.002,-0.002,0.091,0.021,-0.025,,,,242.755,19.914,-20.633,2453506.323,0.496,-0.107,,,,0.06,0.005,-0.005,0.06,0.005,-0.005,7.582,0.239,-0.206,1.04,0.124,-0.124,,,,,,,Radial Velocity,2007.0,1.0
UID_0115100_RVC_001.tbl,HD 219828,22,465.8064030003734,3.6m,"Melo et al. 2007 (A&A, 467, 721)",HD 219828 c,HD 219828,HD 219828,HIP 115100,TIC 243085377,349.6947029,18.6457524,73.114,4789.87297,90.67081,-80.73006,5.657,0.228,-0.242,0.811,0.004,-0.004,122.816,11.012,-69.974,145.683,0.309,-0.311,2449391.191,79.598,-90.712,,,,16.054,3.52,-1.27,,,,268.248,5.689,-5.479,1.04,0.124,-0.124,,,,,,,Radial Velocity,2016.0,1.0
UID_0115218_RVC_001.tbl,HD 220074,32,1359.9294600002468,1.8m BOAO,"Lee et al. 2013 (2013, A&A, 549A, 2)",HD 220074 b,HD 220074,HD 220074,HIP 115218,TIC 269237357,350.0599827,61.9701062,324.54,672.09998,3.7,-3.7,1.6,0.13,-0.13,0.14,0.05,-0.05,,,,,,,,,,,,,16.64,13.26,-13.26,16.64,13.26,-13.26,230.8,5.0,-5.0,2.2,2.62,-2.62,54.92,8.76,-8.76,3787.0,110.0,-110.0,Radial Velocity,2012.0,1.0
UID_0115697_RVC_001.tbl,HD 220773,43,3311.0923170000315,9m HET,"Robertson et al. 2012 (2012, ApJ, 749, 39)",HD 220773 b,HD 220773,HD 220773,HIP 115697,TIC 354326161,351.6144715,8.6428871,50.5103,3724.7,463.0,-463.0,4.94,0.2,-0.2,0.51,0.1,-0.1,,,,259.0,15.0,-15.0,2453866.4,95.0,-95.0,,,,1.45,0.3,-0.3,1.45,0.3,-0.3,20.0,3.0,-3.0,1.16,,,,,,5940.0,100.0,-100.0,Radial Velocity,2011.0,1.0
UID_0116076_RVC_001.tbl,14 And,34,1485.9418999999762,1.88m,"Sato et al. 2008 (PASJ, 60, 1317)",14 And b,14 And,HD 221345,HIP 116076,TIC 333225860,352.82415,39.2358367,75.4392,186.76,0.11,-0.12,0.775,0.0,0.0,0.0,,,,,,0.0,,,2452853.0,2.1,-2.1,,,,3.559,0.114,-0.122,3.559,0.114,-0.122,86.08,2.76,-2.95,1.78,0.43,-0.29,11.55,1.12,-0.51,4888.0,,,Radial Velocity,2008.0,1.0
UID_0116084_RVC_001.tbl,HD 221287,26,1128.873900000006,3.6m,"Naef et al. 2007 (A&A, 470, 721)",HD 221287 b,HD 221287,HD 221287,HIP 116084,TIC 231716612,352.836223,-58.209754,55.9231,456.1,7.7,-5.8,1.25,0.04,-0.04,0.08,0.17,-0.05,,,,98.0,92.0,-51.0,2453263.0,99.0,-52.0,,,,3.09,0.79,-0.79,3.09,0.79,-0.79,71.0,18.0,-8.0,1.25,0.1,-0.1,,,,6304.0,45.0,-45.0,Radial Velocity,2007.0,1.0
UID_0116727_RVC_001.tbl,Gamma Ceph,26,2111.57200000016,3.6m CFHT,"Campbell et al. 1988 (ApJ, 331, 902)",gam Cep b,gam Cep,HD 222404,HIP 116727,TIC 367912480,354.8358233,77.6331009,14.1024,913.0,3.0,-3.0,,,,0.15,0.07,-0.05,,,,49.0,6.0,-7.0,,,,2453117.0,18.0,-16.0,6.6,2.3,-2.8,1.41,0.08,-0.08,25.6,1.3,-1.3,1.27,0.05,-0.07,4.74,0.07,-0.08,4775.0,33.0,-31.0,Radial Velocity,2003.0,1.0
UID_0116727_RVC_002.tbl,Gamma Cephei,33,4431.0,"Observations made at Smithsonian Center for Astrophysics, Cambridge","Griffin et al. 2002 (Obs, 122, 90)",gam Cep b,gam Cep,HD 222404,HIP 116727,TIC 367912480,354.8358233,77.6331009,14.1024,913.0,3.0,-3.0,,,,0.15,0.07,-0.05,,,,49.0,6.0,-7.0,,,,2453117.0,18.0,-16.0,6.6,2.3,-2.8,1.41,0.08,-0.08,25.6,1.3,-1.3,1.27,0.05,-0.07,4.74,0.07,-0.08,4775.0,33.0,-31.0,Radial Velocity,2003.0,1.0
UID_0116727_RVC_003.tbl,Gamma Cephei,29,4335.020000000019,1.93m,"Griffin et al. 2002 (Obs, 122, 90)",gam Cep b,gam Cep,HD 222404,HIP 116727,TIC 367912480,354.8358233,77.6331009,14.1024,913.0,3.0,-3.0,,,,0.15,0.07,-0.05,,,,49.0,6.0,-7.0,,,,2453117.0,18.0,-16.0,6.6,2.3,-2.8,1.41,0.08,-0.08,25.6,1.3,-1.3,1.27,0.05,-0.07,4.74,0.07,-0.08,4775.0,33.0,-31.0,Radial Velocity,2003.0,1.0
UID_0116727_RVC_004.tbl,Gamma Cephei,5,6200.939999999944,48 inch,"Griffin et al. 2002 (Obs, 122, 90)",gam Cep b,gam Cep,HD 222404,HIP 116727,TIC 367912480,354.8358233,77.6331009,14.1024,913.0,3.0,-3.0,,,,0.15,0.07,-0.05,,,,49.0,6.0,-7.0,,,,2453117.0,18.0,-16.0,6.6,2.3,-2.8,1.41,0.08,-0.08,25.6,1.3,-1.3,1.27,0.05,-0.07,4.74,0.07,-0.08,4775.0,33.0,-31.0,Radial Velocity,2003.0,1.0
UID_0116727_RVC_005.tbl,Gamma Cephei,3,756.9399999999441,0.6m,"Griffin et al. 2002 (Obs, 122, 90)",gam Cep b,gam Cep,HD 222404,HIP 116727,TIC 367912480,354.8358233,77.6331009,14.1024,913.0,3.0,-3.0,,,,0.15,0.07,-0.05,,,,49.0,6.0,-7.0,,,,2453117.0,18.0,-16.0,6.6,2.3,-2.8,1.41,0.08,-0.08,25.6,1.3,-1.3,1.27,0.05,-0.07,4.74,0.07,-0.08,4775.0,33.0,-31.0,Radial Velocity,2003.0,1.0
UID_0116727_RVC_006.tbl,Gamma Cephei,7,9069.14000000013,Observations made at Lick Observatory (1896 - 1921),"Griffin et al. 2002 (Obs, 122, 90)",gam Cep b,gam Cep,HD 222404,HIP 116727,TIC 367912480,354.8358233,77.6331009,14.1024,913.0,3.0,-3.0,,,,0.15,0.07,-0.05,,,,49.0,6.0,-7.0,,,,2453117.0,18.0,-16.0,6.6,2.3,-2.8,1.41,0.08,-0.08,25.6,1.3,-1.3,1.27,0.05,-0.07,4.74,0.07,-0.08,4775.0,33.0,-31.0,Radial Velocity,2003.0,1.0
UID_0116727_RVC_007.tbl,Gamma Cephei,11,3210.0,2.7m Harlan J. Smith (HJS) telescope,"Griffin et al. 2002 (Obs, 122, 90)",gam Cep b,gam Cep,HD 222404,HIP 116727,TIC 367912480,354.8358233,77.6331009,14.1024,913.0,3.0,-3.0,,,,0.15,0.07,-0.05,,,,49.0,6.0,-7.0,,,,2453117.0,18.0,-16.0,6.6,2.3,-2.8,1.41,0.08,-0.08,25.6,1.3,-1.3,1.27,0.05,-0.07,4.74,0.07,-0.08,4775.0,33.0,-31.0,Radial Velocity,2003.0,1.0
UID_0116727_RVC_008.tbl,Gamma Cephei,43,2280.7754000001587,2.7m Harlan J. Smith (HJS) telescope,"Hatzes et al. 2003 (ApJ, 599, 1383)",gam Cep b,gam Cep,HD 222404,HIP 116727,TIC 367912480,354.8358233,77.6331009,14.1024,913.0,3.0,-3.0,,,,0.15,0.07,-0.05,,,,49.0,6.0,-7.0,,,,2453117.0,18.0,-16.0,6.6,2.3,-2.8,1.41,0.08,-0.08,25.6,1.3,-1.3,1.27,0.05,-0.07,4.74,0.07,-0.08,4775.0,33.0,-31.0,Radial Velocity,2003.0,1.0
UID_0116727_RVC_009.tbl,Gamma Cephei,49,2656.7353000002913,2.7m Harlan J. Smith (HJS) telescope,"Hatzes et al. 2003 (ApJ, 599, 1383)",gam Cep b,gam Cep,HD 222404,HIP 116727,TIC 367912480,354.8358233,77.6331009,14.1024,913.0,3.0,-3.0,,,,0.15,0.07,-0.05,,,,49.0,6.0,-7.0,,,,2453117.0,18.0,-16.0,6.6,2.3,-2.8,1.41,0.08,-0.08,25.6,1.3,-1.3,1.27,0.05,-0.07,4.74,0.07,-0.08,4775.0,33.0,-31.0,Radial Velocity,2003.0,1.0
UID_0116727_RVC_010.tbl,Gamma Cephei,39,1610.8188000000082,2.7m Harlan J. Smith (HJS) telescope,"Hatzes et al. 2003 (ApJ, 599, 1383)",gam Cep b,gam Cep,HD 222404,HIP 116727,TIC 367912480,354.8358233,77.6331009,14.1024,913.0,3.0,-3.0,,,,0.15,0.07,-0.05,,,,49.0,6.0,-7.0,,,,2453117.0,18.0,-16.0,6.6,2.3,-2.8,1.41,0.08,-0.08,25.6,1.3,-1.3,1.27,0.05,-0.07,4.74,0.07,-0.08,4775.0,33.0,-31.0,Radial Velocity,2003.0,1.0
UID_0116727_RVC_011.tbl,Gamma Cephei,3,1237.6984000001103,1.5m Tillinghast,"Torres 2007 (ApJ, 654, 1095)",gam Cep b,gam Cep,HD 222404,HIP 116727,TIC 367912480,354.8358233,77.6331009,14.1024,913.0,3.0,-3.0,,,,0.15,0.07,-0.05,,,,49.0,6.0,-7.0,,,,2453117.0,18.0,-16.0,6.6,2.3,-2.8,1.41,0.08,-0.08,25.6,1.3,-1.3,1.27,0.05,-0.07,4.74,0.07,-0.08,4775.0,33.0,-31.0,Radial Velocity,2003.0,1.0
UID_0116727_RVC_012.tbl,Gamma Cephei,69,3824.689999999944,3.6m CFHT,"Walker et al. 1992 (ApJ, 396, 91)",gam Cep b,gam Cep,HD 222404,HIP 116727,TIC 367912480,354.8358233,77.6331009,14.1024,913.0,3.0,-3.0,,,,0.15,0.07,-0.05,,,,49.0,6.0,-7.0,,,,2453117.0,18.0,-16.0,6.6,2.3,-2.8,1.41,0.08,-0.08,25.6,1.3,-1.3,1.27,0.05,-0.07,4.74,0.07,-0.08,4775.0,33.0,-31.0,Radial Velocity,2003.0,1.0
UID_0116771_RVC_001.tbl,HD 222368,23,6166.103490000125,3.0m Shane,"Howard & Fulton, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0116771_RVC_002.tbl,HD 222368,30,2556.0455000000075,3.0m Shane,"Howard & Fulton, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0116906_RVC_001.tbl,HD 222582,37,2765.389098000247,10m Keck I,"Butler et al. 2006 (ApJ, 646, 505)",HD 222582 b,HD 222582,HD 222582,HIP 116906,TIC 9005067,355.4640788,-5.9862379,42.1586,572.38,0.61,-0.61,1.34,0.02,-0.02,0.73,0.01,-0.01,,,,,,,,,,,,,8.37,0.4,-0.4,8.37,0.4,-0.4,276.3,7.0,-7.0,1.12,0.06,-0.06,1.13,0.02,-0.02,5790.0,14.0,-14.0,Radial Velocity,1999.0,1.0
UID_0116906_RVC_002.tbl,HD 222582,24,683.0714000002481,10m Keck I,"Vogt et al. 2000 (Apj, 536, 902)",HD 222582 b,HD 222582,HD 222582,HIP 116906,TIC 9005067,355.4640788,-5.9862379,42.1586,572.38,0.61,-0.61,1.34,0.02,-0.02,0.73,0.01,-0.01,,,,,,,,,,,,,8.37,0.4,-0.4,8.37,0.4,-0.4,276.3,7.0,-7.0,1.12,0.06,-0.06,1.13,0.02,-0.02,5790.0,14.0,-14.0,Radial Velocity,1999.0,1.0
UID_0118319_RVC_001.tbl,HD 224693,24,561.6639999998733,10m Keck I,"Johnson et al. 2006 (ApJ, 647, 600J)",HD 224693 b,HD 224693,HD 224693,HIP 118319,TIC 114807081,359.9749837,-22.4279999,93.5015,26.6904,0.0019,-0.0019,0.191,0.014,-0.014,0.104,0.017,-0.017,,,,358.0,10.0,-10.0,2463193.79,0.77,-0.77,,,,0.7,0.12,-0.12,0.7,0.12,-0.12,39.96,0.68,-0.68,1.31,0.29,-0.29,1.93,0.18,-0.18,5894.0,,,Radial Velocity,2006.0,1.0
UID_0152734_RVC_001.tbl,HD 41004B,86,420.8565960000269,1.2m Euler Swiss telescope,"Santos et al. 2002 (A&A, 392, 215)",HD 41004 B b,HD 41004 B,HD 41004 B,HIP 28393 B,TIC 734710085,89.9565956,-48.2394114,41.5504,1.3283,1.2e-05,-1.2e-05,,,,0.081,0.012,-0.012,,,,178.5,7.8,-7.8,2452434.88,0.029,-0.029,,,,18.37,0.22,-0.22,18.37,0.22,-0.22,6114.0,71.0,-71.0,0.4,,,,,,,,,Radial Velocity,2003.0,1.0
UID_0152734_RVC_002.tbl,HD 41004B,103,444.9591800002381,1.2m Euler Swiss telescope,"Zucker et al. 2003 (A&A, 404, 775)",HD 41004 B b,HD 41004 B,HD 41004 B,HIP 28393 B,TIC 734710085,89.9565956,-48.2394114,41.5504,1.3283,1.2e-05,-1.2e-05,,,,0.081,0.012,-0.012,,,,178.5,7.8,-7.8,2452434.88,0.029,-0.029,,,,18.37,0.22,-0.22,18.37,0.22,-0.22,6114.0,71.0,-71.0,0.4,,,,,,,,,Radial Velocity,2003.0,1.0
UID_0152734_RVC_003.tbl,HD 41004B,149,1107.000110000372,1.2m Euler Swiss telescope,"Zucker et al. 2004 (A&A, 426, 695)",HD 41004 B b,HD 41004 B,HD 41004 B,HIP 28393 B,TIC 734710085,89.9565956,-48.2394114,41.5504,1.3283,1.2e-05,-1.2e-05,,,,0.081,0.012,-0.012,,,,178.5,7.8,-7.8,2452434.88,0.029,-0.029,,,,18.37,0.22,-0.22,18.37,0.22,-0.22,6114.0,71.0,-71.0,0.4,,,,,,,,,Radial Velocity,2003.0,1.0
UID_0250257_RVC_001.tbl,GJ 317,18,2704.752000000328,10m Keck I,"Johnson et al. 2007 (ApJ, 670, 833)",GJ 317 b,GJ 317,,,TIC 118608254,130.2445254,-23.452809,15.1968,695.69,0.26,-0.25,1.138,0.013,-0.013,0.0826,0.007,-0.0071,,,,11.3,4.8,-4.6,,,,2458089.4,1.7,-1.6,1.688,0.041,-0.041,1.688,0.041,-0.041,71.39,0.56,-0.55,0.402,0.014,-0.014,0.403,0.009,-0.009,3496.0,37.0,-37.0,Radial Velocity,2007.0,1.0
UID_0250257_RVC_001.tbl,GJ 317,18,2704.752000000328,10m Keck I,"Johnson et al. 2007 (ApJ, 670, 833)",GJ 317 c,GJ 317,,,TIC 118608254,130.2445254,-23.452809,15.1968,6500.0,169.0,-166.0,5.04,0.1,-0.1,0.217,0.014,-0.014,,,,106.7,5.4,-5.3,,,,2462735.0,179.0,-176.0,1.43,0.058,-0.055,1.43,0.058,-0.055,29.33,0.74,-0.73,0.402,0.014,-0.014,0.403,0.009,-0.009,3496.0,37.0,-37.0,Radial Velocity,2018.0,1.0
UID_0250599_RVC_001.tbl,GJ 1214,27,55.79514699988067,3.6m,"Charbonneau et al. 2009 (Nature, 462, 891)",GJ 1214 b,GJ 1214,,,TIC 467929202,258.8313991,4.9606795,14.6427,1.580404531,1.8e-08,-1.7e-08,0.01505,0.00011,-0.00011,0.0062,0.0079,-0.0044,88.98,0.094,-0.085,77.0,7.5,-61.0,2459639.725,0.033,-0.27,2459639.7812619,9e-06,-8.9e-06,0.02646082,0.00113269,-0.00110122,0.02646082,0.00113269,-0.00110122,14.38,0.57,-0.56,0.182,0.0042,-0.0041,0.2162,0.0025,-0.0024,3101.0,43.0,-43.0,Transit,2009.0,1.0
UID_0250911_RVC_001.tbl,GJ 3470,61,1153.9242289997637,3.6m ESO,"Bonfils et al. 2012 (2012, A&A, 546A, 27)",GJ 3470 b,GJ 3470,,,TIC 19028197,119.7735021,15.391209,29.4214,3.3366496,3.9e-06,-3.3e-06,0.0355,0.0019,-0.0019,,,,89.13,0.26,-0.34,,,,,,,2455983.70421,,,0.04373407,0.0047195,-0.0047195,,,,13.4,1.2,-1.2,0.539,0.047,-0.043,0.547,0.018,-0.018,3600.0,100.0,-100.0,Radial Velocity,2012.0,1.0
UID_0250999_RVC_001.tbl,GJ 3634,54,459.7656610002741,3.6m ESO,"Bonfils et al. 2011 (2011, A&A, 528A, 111)",GJ 3634 b,GJ 3634,,,TIC 49064384,164.6433493,-31.1443383,20.3779,2.64561,0.00066,-0.00066,0.0287,0.001,-0.0011,0.08,0.094,-0.057,59.0,18.0,-24.0,84.0,52.0,-130.0,2454917.04,0.82,-0.52,,,,0.026,0.013,-0.005,0.022,0.003,-0.003,5.59,0.55,-0.55,0.45,0.05,-0.05,0.43,0.03,-0.03,,,,Radial Velocity,2010.0,1.0
UID_0300001_RVC_001.tbl,OGLE-TR-10,8,38.047690000385046,8.2m Kueyen (UT2),"Bouchy et al. 2005 (A&A, 431, 1105)",OGLE-TR-10 b,OGLE-TR-10,,,TIC 130150682,267.8677483,-29.8764758,1344.97,3.101278,,,0.0434,0.0013,-0.0015,,,,90.0,0.0,-3.9,,,,,,,,,,0.62,0.14,-0.14,,,,,,,1.14,0.1,-0.12,1.17,0.13,-0.11,5950.0,130.0,-130.0,Transit,2004.0,1.0
UID_0300001_RVC_002.tbl,OGLE-TR-10,8,31.03906000033021,8.2m Kueyen (UT2),"Bouchy et al. 2005 (A&A, 431, 1105)",OGLE-TR-10 b,OGLE-TR-10,,,TIC 130150682,267.8677483,-29.8764758,1344.97,3.101278,,,0.0434,0.0013,-0.0015,,,,90.0,0.0,-3.9,,,,,,,,,,0.62,0.14,-0.14,,,,,,,1.14,0.1,-0.12,1.17,0.13,-0.11,5950.0,130.0,-130.0,Transit,2004.0,1.0
UID_0300001_RVC_003.tbl,OGLE-TR-10,2,1.963179999962449,10m Keck I,"Konacki et al. 2003 (ApJ, 597, 1076)",OGLE-TR-10 b,OGLE-TR-10,,,TIC 130150682,267.8677483,-29.8764758,1344.97,3.101278,,,0.0434,0.0013,-0.0015,,,,90.0,0.0,-3.9,,,,,,,,,,0.62,0.14,-0.14,,,,,,,1.14,0.1,-0.12,1.17,0.13,-0.11,5950.0,130.0,-130.0,Transit,2004.0,1.0
UID_0300001_RVC_004.tbl,OGLE-TR-10,9,727.9780999999493,10m Keck I,"Konacki et al. 2005 (ApJ, 624, 372)",OGLE-TR-10 b,OGLE-TR-10,,,TIC 130150682,267.8677483,-29.8764758,1344.97,3.101278,,,0.0434,0.0013,-0.0015,,,,90.0,0.0,-3.9,,,,,,,,,,0.62,0.14,-0.14,,,,,,,1.14,0.1,-0.12,1.17,0.13,-0.11,5950.0,130.0,-130.0,Transit,2004.0,1.0
UID_0300002_RVC_001.tbl,OGLE-TR-111,8,7.003010000102222,8.2m Kueyen (UT2),"Pont et al. 2004 (A&A, 426, L15)",OGLE-TR-111 b,OGLE-TR-111,,,TIC 465390152,163.324115,-61.4056976,1068.33,4.0144463,1e-06,-1e-06,0.0473,0.0015,-0.0014,,,,88.3,0.3,-0.2,,,,,,,2454092.80717,0.00016,-0.00016,,,,,,,,,,,,,0.83,0.02,-0.02,,,,Transit,2004.0,1.0
UID_0300002_RVC_002.tbl,OGLE-TR-111,8,7.003010000102222,8.2m Keuyen (UT2),"Pont et al. 2005 (A&A, 438, 1123)",OGLE-TR-111 b,OGLE-TR-111,,,TIC 465390152,163.324115,-61.4056976,1068.33,4.0144463,1e-06,-1e-06,0.0473,0.0015,-0.0014,,,,88.3,0.3,-0.2,,,,,,,2454092.80717,0.00016,-0.00016,,,,,,,,,,,,,0.83,0.02,-0.02,,,,Transit,2004.0,1.0
UID_0300003_RVC_001.tbl,OOGLE-TR-113,8,7.003010000102222,8.2m Kueyen (UT2),"Bouchy et al. 2004 (A&A, 421, L13)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0300003_RVC_002.tbl,OGLE-TR-113,7,64.09850000031292,6.5m Magellan I (Walter Baade Telescope),"Konacki et al. 2004 (ApJ, 609, L37)",OGLE-TR-113 b,OGLE-TR-113,,,TIC 915110182,163.1010355,-61.4468591,566.459,1.4324752,,,0.02289,0.00016,-0.00015,,,,87.8,1.6,-0.62,,,,,,,,,,1.26,0.16,-0.16,,,,,,,0.779,0.017,-0.015,0.774,0.02,-0.011,4790.0,75.0,-75.0,Transit,2004.0,1.0
UID_0300003_RVC_003.tbl,OGLE-TR-113,8,7.003010000102222,8.2m Kueyen (UT2),"Pont et al. 2005 (A&A, 438, 1123)",OGLE-TR-113 b,OGLE-TR-113,,,TIC 915110182,163.1010355,-61.4468591,566.459,1.4324752,,,0.02289,0.00016,-0.00015,,,,87.8,1.6,-0.62,,,,,,,,,,1.26,0.16,-0.16,,,,,,,0.779,0.017,-0.015,0.774,0.02,-0.011,4790.0,75.0,-75.0,Transit,2004.0,1.0
UID_0300004_RVC_001.tbl,OGLE-TR-113,5,3.913410000037402,8.2m Kueyen (UT2),"Bouchy et al. 2004 (A&A, 421, L13)",OGLE-TR-113 b,OGLE-TR-113,,,TIC 915110182,163.1010355,-61.4468591,566.459,1.4324752,,,0.02289,0.00016,-0.00015,,,,87.8,1.6,-0.62,,,,,,,,,,1.26,0.16,-0.16,,,,,,,0.779,0.017,-0.015,0.774,0.02,-0.011,4790.0,75.0,-75.0,Transit,2004.0,1.0
UID_0300004_RVC_002.tbl,OGLE-TR-132,5,3.913399999961257,8.2m Keuyen (UT2),"Pont et al. 2005 (A&A, 438, 1123)",OGLE-TR-132 b,OGLE-TR-132,,,TIC 465144510,162.6440933,-61.9572476,2012.62,1.689868,,,0.03035,0.00057,-0.00053,,,,83.4,2.9,-1.3,,,,,,,,,,1.18,0.14,-0.13,,,,167.0,18.0,-18.0,1.305,0.075,-0.067,1.32,0.17,-0.12,6210.0,75.0,-75.0,Transit,2004.0,1.0
UID_0300005_RVC_001.tbl,OGLE-TR-56,3,2.982900000177324,10m Keck I,"Konacki et al. 2003 (ApJ, 597, 1076)",OGLE-TR-56 b,OGLE-TR-56,,,TIC 1425441246,269.1479583,-29.5392222,,1.2119189,,,0.02383,0.00046,-0.00051,,,,77.6,0.91,-1.0,,,,,,,,,,1.39,0.18,-0.17,,,,225.0,27.0,-27.0,1.228,0.072,-0.078,1.363,0.089,-0.086,6050.0,100.0,-100.0,Transit,2002.0,1.0
UID_0300005_RVC_002.tbl,OGLE-TR-56,5,2.9913000003434718,10m Keck I,"Konacki et al. 2003 (Nature, 421, 507)",OGLE-TR-56 b,OGLE-TR-56,,,TIC 1425441246,269.1479583,-29.5392222,,1.2119189,,,0.02383,0.00046,-0.00051,,,,77.6,0.91,-1.0,,,,,,,,,,1.39,0.18,-0.17,,,,225.0,27.0,-27.0,1.228,0.072,-0.078,1.363,0.089,-0.086,6050.0,100.0,-100.0,Transit,2002.0,1.0
UID_0300005_RVC_003.tbl,OGLE-TR-56,11,383.91500000003725,10m Keck I,"Torres et al. 2004 (ApJ, 609, 1071)",OGLE-TR-56 b,OGLE-TR-56,,,TIC 1425441246,269.1479583,-29.5392222,,1.2119189,,,0.02383,0.00046,-0.00051,,,,77.6,0.91,-1.0,,,,,,,,,,1.39,0.18,-0.17,,,,225.0,27.0,-27.0,1.228,0.072,-0.078,1.363,0.089,-0.086,6050.0,100.0,-100.0,Transit,2002.0,1.0
UID_0300006_RVC_001.tbl,TrES-1,8,17.96100000012666,10m Keck I,"Alonso et al. 2004 (ApJ, 613, 153)",TrES-1 b,TrES-1,,,TIC 120757718,286.0408755,36.632536,159.658,3.03007,8e-06,-8e-06,,,,0.0,,,90.0,0.05,-0.05,,,,,,,,,,0.84,0.11,-0.11,,,,115.2,6.2,-6.2,1.04,0.19,-0.19,0.85,0.05,-0.05,5230.0,50.0,-50.0,Transit,2004.0,1.0
UID_0300006_RVC_002.tbl,TrES-3,20,0.2132699997164309,8.2m Subaru,"Narita et al. 2007 (PASJ, 59, 763)",TrES-3 b,TrES-3,,,TIC 116264089,268.0291106,37.5463268,231.337,1.30618581,,,0.02282,0.00023,-0.0004,0.0,,,81.85,0.16,-0.16,,,,,,,2454185.9104,,,1.91,0.075,-0.08,,,,369.0,11.0,-11.0,0.928,0.028,-0.048,0.829,0.015,-0.022,5650.0,75.0,-75.0,Transit,2007.0,1.0
UID_0300007_RVC_001.tbl,XO-1,6,44.87399999983609,9.2m Hobby Eberly Telescope (HET),"McCullough et al. 2006 (ApJ, 648, 1228)",XO-1 b,XO-1,,,TIC 236312126,240.5492745,28.1696248,163.553,3.94153,2.7e-05,-2.7e-05,,,,0.0,,,88.81,0.5,-0.5,,,,,,,,,,0.83,0.13,-0.13,,,,116.0,9.0,-9.0,0.88,0.19,-0.19,0.88,0.05,-0.05,5750.0,75.0,-75.0,Transit,2006.0,1.0
UID_0300007_RVC_002.tbl,XO-1,4,4.989000000059605,2.7m Harlan J. Smith (HJS) telescope,"McCullough et al. 2006 (ApJ, 648, 1228)",XO-1 b,XO-1,,,TIC 236312126,240.5492745,28.1696248,163.553,3.94153,2.7e-05,-2.7e-05,,,,0.0,,,88.81,0.5,-0.5,,,,,,,,,,0.83,0.13,-0.13,,,,116.0,9.0,-9.0,0.88,0.19,-0.19,0.88,0.05,-0.05,5750.0,75.0,-75.0,Transit,2006.0,1.0
UID_0300008_RVC_001.tbl,BD -10 3166,17,414.0518999998458,10m Keck I,"Butler et al. 2000 (ApJ, 545, 504)",BD-10 3166 b,BD-10 3166,,,TIC 148563075,164.6191243,-10.7704227,84.4069,3.48777,0.00011,-0.00011,0.04,0.0,0.0,0.02,0.02,-0.02,,,,,,,,,,,,,0.59,0.07,-0.07,0.59,0.07,-0.07,60.9,1.4,-1.4,1.47,0.24,-0.24,0.91,0.04,-0.04,5393.0,44.0,-44.0,Radial Velocity,2000.0,1.0
UID_0300008_RVC_002.tbl,BD -10 3166,31,2225.9217940000817,10m Keck I,"Butler et al. 2006 (ApJ, 646, 505)",BD-10 3166 b,BD-10 3166,,,TIC 148563075,164.6191243,-10.7704227,84.4069,3.48777,0.00011,-0.00011,0.04,0.0,0.0,0.02,0.02,-0.02,,,,,,,,,,,,,0.59,0.07,-0.07,0.59,0.07,-0.07,60.9,1.4,-1.4,1.47,0.24,-0.24,0.91,0.04,-0.04,5393.0,44.0,-44.0,Radial Velocity,2000.0,1.0
UID_0300013_RVC_001.tbl,TrES-2,11,2.2668200000189245,10m Keck I,"O'Donovan et al. 2006 (ApJ, 651, L61)",TrES-2 b,TrES-2,,,TIC 399860444,286.8085258,49.3164211,215.32,2.47063,1e-05,-1e-05,,,,0.0,,,83.57,0.14,-0.14,,,,,,,,,,1.49,0.22,-0.22,,,,181.3,2.6,-2.6,1.36,0.3,-0.3,1.12,0.07,-0.07,5850.0,50.0,-50.0,Transit,2006.0,1.0
