pl_name,hostname,hd_name,hip_name,tic_id,ra,dec,sy_dist,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_rvamp,pl_rvamperr1,pl_rvamperr2,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,discoverymethod,disc_year,default_flag
Kepler-1130 b,Kepler-1130,,,TIC 164882482,285.207421,45.384333,249.343,5.45298175,1.294e-05,-1.294e-05,,,,,,,,,,,,,,,,2454967.15102,0.002,-0.002,,,,,,,,,,0.9,0.018,-0.024,0.81,0.015,-0.015,5403.0,53.01,-51.42,Transit,2016.0,1
Kepler-354 b,Kepler-354,,,TIC 120578185,285.7515347,41.3356739,554.064,5.47666,2.4e-05,-2.4e-05,0.054,,,,,,,,,,,,,,,2454968.70204,0.00241,-0.00241,,,,,,,,,,,,,0.674,0.21,-0.21,4648.0,200.0,-200.0,Transit,2014.0,1
Kepler-1131 b,Kepler-1131,,,TIC 27642556,295.6514492,49.2612954,1030.7,3.53232449,1.266e-05,-1.266e-05,,,,,,,,,,,,,,,,2454967.74478,0.00274,-0.00274,,,,,,,,,,1.03,0.062,-0.061,1.04,0.231,-0.097,5851.0,83.2,-114.89,Transit,2016.0,1
Kepler-1801 b,Kepler-1801,,,TIC 139034625,295.1640095,39.2014024,839.332,10.44089985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936,0.114,-0.093,0.981,0.281,-0.141,5738.0,156.0,-173.0,Transit,2021.0,1
Kepler-367 b,Kepler-367,,,TIC 28159518,297.292558,49.9817499,188.027,37.815724,0.000279,-0.000279,0.201,,,,,,,,,,,,,,,2454974.09798,0.00455,-0.00455,,,,,,,,,,,,,0.695,0.037,-0.037,4710.0,100.0,-100.0,Transit,2014.0,1
Kepler-368 b,Kepler-368,,,TIC 63066763,291.880018,45.3878419,770.978,26.84768,0.000326,-0.000326,0.186,,,,,,,,,,,,,,,2454975.16776,0.00668,-0.00668,,,,,,,,,,,,,2.019,0.559,-0.559,5502.0,206.0,-206.0,Transit,2014.0,1
Kepler-1132 b,Kepler-1132,,,TIC 405719448,286.3675188,48.4238906,867.931,62.8916228,0.0004523,-0.0004523,,,,,,,,,,,,,,,,2454972.12956,0.00536,-0.00536,,,,,,,,,,0.87,0.041,-0.048,0.83,0.061,-0.049,5298.0,54.24,-56.79,Transit,2016.0,1
Kepler-369 c,Kepler-369,,,TIC 26961231,293.6743322,47.9084727,,14.871572,8.3e-05,-8.3e-05,0.094,,,,,,,,,,,,,,,2454970.69114,0.00367,-0.00367,,,,,,,,,,,,,0.471,0.014,-0.014,3591.0,100.0,-100.0,Transit,2014.0,1
Kepler-1133 b,Kepler-1133,,,TIC 275569784,293.3224114,42.8674925,753.135,11.55562343,3.409e-05,-3.409e-05,,,,,,,,,,,,,,,,2454971.19596,0.00207,-0.00207,,,,,,,,,,0.93,0.053,-0.055,0.9,0.101,-0.062,5569.0,157.93,-118.09,Transit,2016.0,1
Kepler-1069 b,Kepler-1069,,,TIC 417659970,290.9792378,47.9889097,695.967,23.8990296,0.0001497,-0.0001497,,,,,,,,,,,,,,,,2454984.39964,0.00505,-0.00505,,,,,,,,,,0.99,0.051,-0.052,0.98,0.175,-0.079,5722.0,88.79,-104.94,Transit,2016.0,1
Kepler-1804 b,Kepler-1804,,,TIC 185185751,301.3428675,44.672175,434.456,12.28849983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.929,0.103,-0.126,1.671,0.775,-0.947,5109.0,169.0,-138.0,Transit,2021.0,1
Kepler-1134 b,Kepler-1134,,,TIC 271758442,295.5678578,42.4781064,944.445,17.13263989,8.204e-05,-8.204e-05,,,,,,,,,,,,,,,,2454980.1548,0.004,-0.004,,,,,,,,,,0.84,0.049,-0.052,0.81,0.063,-0.056,5281.0,169.66,-135.47,Transit,2016.0,1
Kepler-370 c,Kepler-370,,,TIC 137411225,292.1710683,40.9162381,1167.94,19.02293,0.000177,-0.000177,0.14,,,,,,,,,,,,,,,2454972.66161,0.0054,-0.0054,,,,,,,,,,,,,0.9,0.416,-0.416,5852.0,200.0,-200.0,Transit,2014.0,1
Kepler-462 b,Kepler-462,,,TIC 269263577,299.8211502,43.8142793,596.625,84.6866,0.0007,-0.001,,,,0.042,0.046,-0.008,,,,51.9,7.1,-11.3,,,,,,,0.16958752,0.32910676,-0.0748828,,,,,,,1.59,0.08,-0.08,1.57,0.08,-0.06,7500.0,300.0,-300.0,Transit,2016.0,1
Kepler-1135 b,Kepler-1135,,,TIC 158114283,286.0029904,44.7565551,1314.64,76.957857,0.0007104,-0.0007104,,,,,,,,,,,,,,,,2455025.33214,0.00658,-0.00658,,,,,,,,,,0.96,0.042,-0.048,0.94,0.168,-0.068,5656.0,66.4,-72.91,Transit,2016.0,1
Kepler-1070 b,Kepler-1070,,,TIC 26814296,293.1953923,49.316541,939.001,6.2216147,1.944e-05,-1.944e-05,,,,,,,,,,,,,,,,2454964.99143,0.00238,-0.00238,,,,,,,,,,1.21,0.195,-0.098,1.32,0.615,-0.192,6261.0,114.14,-114.36,Transit,2016.0,1
Kepler-1805 b,Kepler-1805,,,TIC 120422519,285.0865387,40.8990506,221.639,8.847940445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.581,0.028,-0.038,0.552,0.033,-0.033,3867.0,77.0,-84.0,Transit,2021.0,1
Kepler-478 b,Kepler-478,,,TIC 63289259,292.4870063,46.196187,,13.2217576,1.39e-05,-1.39e-05,,,,,,,,,,,,,,,,2454972.570157,0.000873,-0.000873,,,,,,,,,,0.85,0.03,-0.037,0.8,0.025,-0.023,5210.0,69.43,-70.31,Transit,2016.0,1
Kepler-1136 b,Kepler-1136,,,TIC 164671623,284.1078441,44.2458047,491.406,2.361724329,3.651e-06,-3.651e-06,,,,,,,,,,,,,,,,2454966.2393,0.00132,-0.00132,,,,,,,,,,0.72,0.029,-0.043,0.68,0.021,-0.033,4512.0,46.44,-47.76,Transit,2016.0,1
Kepler-371 b,Kepler-371,,,TIC 137550286,292.3264835,38.6575441,813.192,34.763278,0.000351,-0.000351,0.2,,,,,,,,,,,,,,,2454994.73489,0.00644,-0.00644,,,,,,,,,,,,,0.992,0.249,-0.249,5666.0,146.0,-146.0,Transit,2014.0,1
Kepler-372 c,Kepler-372,,,TIC 350810559,291.2562253,49.2589288,1493.95,20.053763,0.00019,-0.00019,0.154,,,,,,,,,,,,,,,2454969.58035,0.00595,-0.00595,,,,,,,,,,,,,1.137,0.488,-0.488,6509.0,200.0,-200.0,Transit,2014.0,1
Kepler-1137 b,Kepler-1137,,,TIC 399913391,287.1302407,48.665347,921.778,23.9210791,0.0001379,-0.0001379,,,,,,,,,,,,,,,,2454972.07583,0.00449,-0.00449,,,,,,,,,,1.5,0.226,-0.14,1.84,0.691,-0.332,6807.0,117.84,-120.35,Transit,2016.0,1
Kepler-1806 b,Kepler-1806,,,TIC 399954605,287.5349528,49.8016283,978.066,9.033320427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.884,0.07,-0.104,0.788,0.132,-0.066,5311.0,175.0,-159.0,Transit,2021.0,1
Kepler-1138 b,Kepler-1138,,,TIC 405685914,285.8993164,48.307285,872.328,3.17060005,1.019e-05,-1.019e-05,,,,,,,,,,,,,,,,2454965.67726,0.0024,-0.0024,,,,,,,,,,0.95,0.04,-0.04,0.92,0.127,-0.058,5582.0,62.16,-65.24,Transit,2016.0,1
Kepler-1071 b,Kepler-1071,,,TIC 275490723,293.0579794,45.2487472,1042.27,6.1799844,1.367e-05,-1.367e-05,,,,,,,,,,,,,,,,2454965.72243,0.00173,-0.00173,,,,,,,,,,0.86,0.033,-0.041,0.81,0.025,-0.027,5215.0,78.36,-83.32,Transit,2016.0,1
Kepler-1139 b,Kepler-1139,,,TIC 121458495,287.9455985,39.2305281,495.156,0.813166719,1.251e-06,-1.251e-06,,,,,,,,,,,,,,,,2454964.82534,0.00133,-0.00133,,,,,,,,,,0.94,0.044,-0.05,0.91,0.124,-0.061,5550.0,105.36,-153.89,Transit,2016.0,1
Kepler-1807 b,Kepler-1807,,,TIC 159763602,291.5494119,44.5272788,1299.32,10.86060047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.087,0.174,-0.139,1.496,0.421,-0.421,6455.0,175.0,-214.0,Transit,2021.0,1
Kepler-1140 b,Kepler-1140,,,TIC 123359347,281.6940529,46.946521,656.48,24.0862707,0.000102,-0.000102,,,,,,,,,,,,,,,,2454981.20227,0.00307,-0.00307,,,,,,,,,,0.76,0.037,-0.045,0.73,0.029,-0.043,4850.0,53.07,-47.66,Transit,2016.0,1
Kepler-1141 b,Kepler-1141,,,TIC 159393734,290.5436836,47.7259073,393.642,2.344511944,5.354e-06,-5.354e-06,,,,,,,,,,,,,,,,2454965.87337,0.00198,-0.00198,,,,,,,,,,1.01,0.033,-0.035,1.07,0.146,-0.099,5791.0,58.41,-65.12,Transit,2016.0,1
Kepler-1142 b,Kepler-1142,,,TIC 63366291,292.7144796,44.0822816,1273.51,18.3027248,0.0001389,-0.0001389,,,,,,,,,,,,,,,,2454975.89236,0.00606,-0.00606,,,,,,,,,,0.97,0.052,-0.056,0.96,0.243,-0.084,5685.0,98.59,-132.1,Transit,2016.0,1
Kepler-1143 b,Kepler-1143,,,TIC 121215172,287.302772,39.2896399,555.189,2.888904849,6.94e-06,-6.94e-06,,,,,,,,,,,,,,,,2454965.15279,0.00181,-0.00181,,,,,,,,,,0.81,0.049,-0.046,0.77,0.051,-0.043,5053.0,192.88,-130.21,Transit,2016.0,1
Kepler-1072 b,Kepler-1072,,,TIC 63072565,292.0443891,46.3289723,982.716,1.569066502,2.899e-06,-2.899e-06,,,,,,,,,,,,,,,,2454966.04048,0.00158,-0.00158,,,,,,,,,,1.2,0.191,-0.091,1.32,0.603,-0.196,6199.0,102.85,-123.19,Transit,2016.0,1
Kepler-490 b,Kepler-490,,,TIC 271424111,295.025662,46.9559536,1523.0,3.268695154,2.3e-07,-2.3e-07,,,,,,,,,,,,,,,,2454970.4817067,5.71e-05,-5.71e-05,,,,,,,,,,1.08,0.105,-0.075,1.12,0.316,-0.133,6045.0,142.42,-126.76,Transit,2016.0,1
Kepler-1144 b,Kepler-1144,,,TIC 159226202,290.0432936,47.2578857,1140.57,17.14647302,9.073e-05,-9.073e-05,,,,,,,,,,,,,,,,2454973.66098,0.00476,-0.00476,,,,,,,,,,0.98,0.05,-0.056,0.96,0.141,-0.074,5753.0,91.93,-86.29,Transit,2016.0,1
Kepler-1145 b,Kepler-1145,,,TIC 271539239,295.3081524,43.0444026,691.961,3.97076766,1.11e-05,-1.11e-05,,,,,,,,,,,,,,,,2454967.63885,0.00225,-0.00225,,,,,,,,,,0.79,0.048,-0.054,0.75,0.051,-0.053,5064.0,161.02,-117.37,Transit,2016.0,1
Kepler-1146 b,Kepler-1146,,,TIC 158322622,286.716712,47.425658,703.038,2.352265797,8.255e-06,-8.255e-06,,,,,,,,,,,,,,,,2454964.80405,0.00273,-0.00273,,,,,,,,,,0.74,0.031,-0.039,0.7,0.023,-0.04,4692.0,45.94,-42.25,Transit,2016.0,1
Kepler-1808 b,Kepler-1808,,,TIC 121215333,287.2924737,39.3832039,1022.01,23.3404007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.773,0.123,-0.057,0.892,0.217,-0.145,5530.0,165.0,-165.0,Transit,2021.0,1
Kepler-373 b,Kepler-373,,,TIC 299218776,289.3879904,50.5970115,1090.45,5.535309,2.9e-05,-2.9e-05,0.06,,,,,,,,,,,,,,,2454965.76048,0.00318,-0.00318,,,,,,,,,,,,,0.845,0.418,-0.418,5787.0,200.0,-200.0,Transit,2014.0,1
Kepler-1809 b,Kepler-1809,,,TIC 122300177,290.2651662,40.5484937,409.602,3.7572999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.807,0.028,-0.056,0.716,0.054,-0.021,4901.0,78.0,-78.0,Transit,2021.0,1
Kepler-374 c,Kepler-374,,,TIC 270863576,294.1378921,42.3704075,1265.61,3.282807,2e-05,-2e-05,0.042,,,,,,,,,,,,,,,2454964.89972,0.00375,-0.00375,,,,,,,,,,,,,0.911,0.474,-0.474,5977.0,200.0,-200.0,Transit,2014.0,1
Kepler-1147 b,Kepler-1147,,,TIC 137757057,292.5474753,41.6429221,1657.36,10.62784997,9.118e-05,-9.118e-05,,,,,,,,,,,,,,,,2454970.82181,0.00709,-0.00709,,,,,,,,,,1.09,0.088,-0.061,1.14,0.35,-0.13,5941.0,84.81,-114.44,Transit,2016.0,1
Kepler-1148 b,Kepler-1148,,,TIC 159581434,290.9536059,45.7195545,625.692,1.104463509,1.289e-06,-1.289e-06,,,,,,,,,,,,,,,,2454965.32076,0.001,-0.001,,,,,,,,,,0.81,0.039,-0.045,0.77,0.037,-0.04,5054.0,99.64,-98.31,Transit,2016.0,1
Kepler-1149 b,Kepler-1149,,,TIC 270857274,294.1891824,45.1515263,1217.73,3.73089898,1.502e-05,-1.502e-05,,,,,,,,,,,,,,,,2454965.89466,0.00357,-0.00357,,,,,,,,,,1.02,0.067,-0.07,1.01,0.184,-0.101,5833.0,117.2,-177.03,Transit,2016.0,1
Kepler-1150 b,Kepler-1150,,,TIC 27913639,296.7244553,49.5326846,358.518,2.787868386,8.265e-06,-8.265e-06,,,,,,,,,,,,,,,,2454966.90434,0.00269,-0.00269,,,,,,,,,,0.76,0.034,-0.037,0.72,0.027,-0.032,4754.0,80.38,-77.33,Transit,2016.0,1
Kepler-1151 b,Kepler-1151,,,TIC 63204022,292.2477819,47.8784257,682.436,65.6478424,0.000401,-0.000401,,,,,,,,,,,,,,,,2455006.30517,0.00487,-0.00487,,,,,,,,,,0.88,0.046,-0.059,0.85,0.083,-0.062,5470.0,97.19,-93.64,Transit,2016.0,1
Kepler-1682 b,Kepler-1682,,,TIC 138477499,293.9835827,39.5728474,1159.85,14.8334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,0.842301,,,5619.12,224.88,-224.88,Transit,2020.0,1
Kepler-114 c,Kepler-114,,,TIC 27011135,294.121482,48.3497977,259.533,8.041,,,,,,,,,,,,,,,,,,,,,0.009,0.002,-0.002,,,,,,,0.56,0.06,-0.06,0.54,0.06,-0.06,,,,Transit,2013.0,1
Kepler-1064 b,Kepler-1064,,,TIC 137315852,291.7415821,37.6888103,,16.54080322,4.111e-05,-4.111e-05,,,,,,,,,,,,,,,,2454966.9536,0.00215,-0.00215,,,,,,,,,,0.85,0.03,-0.033,0.79,0.021,-0.021,5153.0,80.62,-59.98,Transit,2016.0,1
Kepler-355 c,Kepler-355,,,TIC 279915745,285.7994917,42.8117427,1432.17,25.762294,0.000267,-0.000267,0.179,,,,,,,,,,,,,,,2454980.70457,0.00714,-0.00714,,,,,,,,,,,,,1.066,0.478,-0.478,6184.0,250.0,-250.0,Transit,2014.0,1
Kepler-1810 b,Kepler-1810,,,TIC 351057636,291.8129995,38.0880964,1009.87,101.1330032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921,0.057,-0.042,1.016,0.131,-0.108,5492.0,82.0,-74.0,Transit,2021.0,1
Kepler-375 c,Kepler-375,,,TIC 299032517,288.6178715,48.0983639,1238.81,19.986326,0.000184,-0.000184,0.141,,,,,,,,,,,,,,,2454968.52342,0.00545,-0.00545,,,,,,,,,,,,,0.837,0.291,-0.291,5826.0,200.0,-200.0,Transit,2014.0,1
Kepler-1811 b,Kepler-1811,,,TIC 122294261,289.9793241,40.1427848,1390.56,76.42230225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.946,0.068,-0.045,1.19,0.177,-0.216,5561.0,83.0,-75.0,Transit,2021.0,1
Kepler-481 b,Kepler-481,,,TIC 26541093,291.9069862,49.262076,813.724,10.06082567,1.522e-05,-1.522e-05,,,,,,,,,,,,,,,,2454971.96752,0.00127,-0.00127,,,,,,,,,,1.01,0.039,-0.035,1.09,0.161,-0.113,5802.0,73.64,-66.2,Transit,2016.0,1
Kepler-1812 b,Kepler-1812,,,TIC 170346516,298.0845087,40.2832525,1409.19,7.165219784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.162,0.158,-0.158,1.103,0.358,-0.128,6174.0,173.0,-260.0,Transit,2021.0,1
Kepler-1153 b,Kepler-1153,,,TIC 158987296,289.1471849,45.86613,1119.49,1.755835327,4.385e-06,-4.385e-06,,,,,,,,,,,,,,,,2454966.15727,0.00195,-0.00195,,,,,,,,,,0.91,0.04,-0.045,0.88,0.099,-0.054,5470.0,75.2,-93.55,Transit,2016.0,1
Kepler-1154 b,Kepler-1154,,,TIC 169561256,297.4771158,39.8772345,1460.1,5.1856142,2.676e-05,-2.676e-05,,,,,,,,,,,,,,,,2454965.32089,0.00422,-0.00422,,,,,,,,,,1.26,0.246,-0.162,1.43,0.647,-0.295,6327.0,317.3,-262.85,Transit,2016.0,1
Kepler-1155 b,Kepler-1155,,,TIC 121785676,288.8206058,39.5228712,1128.72,33.469743,0.0002003,-0.0002003,,,,,,,,,,,,,,,,2454973.15101,0.00444,-0.00444,,,,,,,,,,1.03,0.065,-0.06,1.03,0.223,-0.101,5842.0,115.89,-141.61,Transit,2016.0,1
Kepler-1156 b,Kepler-1156,,,TIC 158842046,288.9240901,46.0575865,691.331,11.89520511,6.499e-05,-6.499e-05,,,,,,,,,,,,,,,,2454965.88994,0.00418,-0.00418,,,,,,,,,,1.0,0.034,-0.036,1.0,0.093,-0.061,5778.0,67.42,-59.01,Transit,2016.0,1
Kepler-1157 b,Kepler-1157,,,TIC 164460347,283.1209268,43.5255701,342.144,4.45743164,1.699e-05,-1.699e-05,,,,,,,,,,,,,,,,2454965.16009,0.00342,-0.00342,,,,,,,,,,0.76,0.029,-0.038,0.71,0.025,-0.029,4679.0,54.66,-58.05,Transit,2016.0,1
TrES-2 b,TrES-2,,,TIC 399860444,286.8085258,49.3164211,215.32,2.47063,1e-05,-1e-05,,,,0.0,,,83.57,0.14,-0.14,,,,,,,,,,1.49,0.22,-0.22,,,,181.3,2.6,-2.6,1.36,0.3,-0.3,1.12,0.07,-0.07,5850.0,50.0,-50.0,Transit,2006.0,1
Kepler-1813 b,Kepler-1813,,,TIC 424864367,292.2399069,48.5115214,,2.818160057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.812,0.046,-0.046,0.787,0.053,-0.043,5167.0,103.0,-103.0,Transit,2021.0,1
Kepler-1814 b,Kepler-1814,,,TIC 399821831,285.2166767,41.2824449,726.346,2.935359955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.073,-0.054,0.823,0.062,-0.085,4922.0,169.0,-169.0,Transit,2021.0,1
Kepler-356 c,Kepler-356,,,TIC 137636895,292.4210998,37.6827919,707.559,13.121632,8.8e-05,-8.8e-05,0.115,,,,,,,,,,,,,,,2454966.3931,0.00407,-0.00407,,,,,,,,,,,,,1.335,0.243,-0.243,6133.0,100.0,-100.0,Transit,2014.0,1
Kepler-1158 b,Kepler-1158,,,TIC 137557778,292.2339048,41.5751832,1484.25,13.5396293,9.329e-05,-9.329e-05,,,,,,,,,,,,,,,,2454976.15164,0.00517,-0.00517,,,,,,,,,,1.41,0.128,-0.128,1.95,0.374,-0.381,6203.0,91.16,-81.11,Transit,2016.0,1
Kepler-1159 b,Kepler-1159,,,TIC 270955277,294.266325,45.2042317,1213.71,22.70816791,9.541e-05,-9.541e-05,,,,,,,,,,,,,,,,2454966.72172,0.00357,-0.00357,,,,,,,,,,1.19,0.175,-0.108,1.28,0.555,-0.195,6217.0,147.74,-196.66,Transit,2016.0,1
Kepler-1160 b,Kepler-1160,,,TIC 158630233,287.8793899,43.3640752,1077.63,7.97034958,3.122e-05,-3.122e-05,,,,,,,,,,,,,,,,2454969.55753,0.00342,-0.00342,,,,,,,,,,0.92,0.04,-0.044,0.89,0.11,-0.053,5519.0,61.23,-63.44,Transit,2016.0,1
Kepler-1161 b,Kepler-1161,,,TIC 268390796,299.0770621,45.4405583,547.726,10.71252541,3.876e-05,-3.876e-05,,,,,,,,,,,,,,,,2454970.16618,0.00297,-0.00297,,,,,,,,,,0.59,0.034,-0.035,0.57,0.026,-0.028,4253.0,55.15,-52.76,Transit,2016.0,1
Kepler-1162 b,Kepler-1162,,,TIC 164522726,283.2920273,45.4339813,940.211,32.5637069,0.0002472,-0.0002472,,,,,,,,,,,,,,,,2454996.45606,0.00662,-0.00662,,,,,,,,,,0.89,0.036,-0.043,0.84,0.074,-0.046,5390.0,61.74,-58.89,Transit,2016.0,1
Kepler-1815 b,Kepler-1815,,,TIC 239273090,300.170472,43.9849048,1006.63,12.19139957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.856,0.12,-0.074,0.967,0.261,-0.161,5516.0,166.0,-166.0,Transit,2021.0,1
Kepler-1163 b,Kepler-1163,,,TIC 406950324,290.235863,50.0300654,478.647,6.11786898,2.808e-05,-2.808e-05,,,,,,,,,,,,,,,,2454966.61609,0.0039,-0.0039,,,,,,,,,,1.22,0.073,-0.053,1.35,0.226,-0.134,6302.0,69.67,-63.95,Transit,2016.0,1
Kepler-1164 b,Kepler-1164,,,TIC 121275496,287.5296372,38.8945065,431.622,3.97599768,1.086e-05,-1.086e-05,,,,,,,,,,,,,,,,2454966.62134,0.0022,-0.0022,,,,,,,,,,0.85,0.031,-0.037,0.79,0.022,-0.023,5183.0,80.28,-63.78,Transit,2016.0,1
Kepler-1165 c,Kepler-1165,,,TIC 158326744,286.9712284,44.7082669,1575.2,29.96870041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,0.159,-0.159,1.076,0.335,-0.112,6249.0,174.0,-217.0,Transit,2021.0,1
Kepler-1166 b,Kepler-1166,,,TIC 406951266,290.3484956,50.9028387,634.906,33.2406882,0.00028,-0.00028,,,,,,,,,,,,,,,,2454976.46245,0.00779,-0.00779,,,,,,,,,,0.9,0.043,-0.053,0.86,0.104,-0.057,5446.0,83.15,-87.62,Transit,2016.0,1
Kepler-23 c,Kepler-23,,,TIC 27083727,294.2189131,49.4792536,835.756,10.74,,,,,,0.021,0.009,-0.014,,,,,,,,,,,,,0.02457301,0.00415318,-0.00377562,,,,,,,1.078,0.077,-0.077,1.548,0.048,-0.048,5828.0,100.0,-100.0,Transit,2011.0,1
Kepler-1167 b,Kepler-1167,,,TIC 273875149,298.3026595,47.6939654,820.905,1.003933739,2.678e-06,-2.678e-06,,,,,,,,,,,,,,,,2454965.09731,0.00249,-0.00249,,,,,,,,,,0.79,0.04,-0.049,0.75,0.04,-0.044,4971.0,96.57,-125.1,Transit,2016.0,1
Kepler-1168 b,Kepler-1168,,,TIC 158412890,287.2977834,47.455488,752.666,55.8226539,0.0003871,-0.0003871,,,,,,,,,,,,,,,,2455002.03641,0.00539,-0.00539,,,,,,,,,,0.87,0.038,-0.037,0.82,0.045,-0.035,5157.0,47.04,-55.91,Transit,2016.0,1
Kepler-1073 b,Kepler-1073,,,TIC 138568416,294.1527259,38.2330886,809.897,8.67888593,2.409e-05,-2.409e-05,,,,,,,,,,,,,,,,2454966.03761,0.00223,-0.00223,,,,,,,,,,1.0,0.095,-0.066,1.0,0.212,-0.109,5792.0,252.91,-186.16,Transit,2016.0,1
Kepler-1169 b,Kepler-1169,,,TIC 271354748,294.9115874,46.4914718,522.823,6.11009134,2.806e-05,-2.806e-05,,,,,,,,,,,,,,,,2454969.913,0.00371,-0.00371,,,,,,,,,,1.24,0.038,-0.036,1.23,0.059,-0.053,6191.0,80.54,-76.47,Transit,2016.0,1
Kepler-1170 b,Kepler-1170,,,TIC 63125460,292.1685422,43.7795963,1050.45,9.98969327,4.242e-05,-4.242e-05,,,,,,,,,,,,,,,,2454966.76149,0.00348,-0.00348,,,,,,,,,,0.8,0.045,-0.052,0.76,0.046,-0.051,5069.0,120.38,-96.5,Transit,2016.0,1
Kepler-79 d,Kepler-79,,,TIC 239306681,300.5171067,44.3815508,1020.72,52.0902,0.0009,-0.001,0.287,0.004,-0.004,0.025,0.059,-0.023,89.93,0.07,-0.03,,,,,,,2455721.011,0.002,-0.001,0.019,0.0066,-0.005,,,,,,,1.165,0.044,-0.045,1.302,0.026,-0.027,6174.0,83.0,-117.0,Transit,2014.0,1
Kepler-480 b,Kepler-480,,,TIC 27187218,294.4639165,49.7650473,847.508,4.919583795,4.897e-06,-4.897e-06,,,,,,,,,,,,,,,,2454967.602759,0.000799,-0.000799,,,,,,,,,,1.25,0.05,-0.042,1.34,0.14,-0.1,6322.0,71.6,-65.0,Transit,2016.0,1
Kepler-1171 b,Kepler-1171,,,TIC 138888759,294.9589285,38.5915968,573.0,1.44259224,2.19e-06,-2.19e-06,,,,,,,,,,,,,,,,2454967.0722,0.00121,-0.00121,,,,,,,,,,1.58,0.179,-0.168,1.95,0.513,-0.384,7044.0,277.69,-199.09,Transit,2016.0,1
Kepler-376 c,Kepler-376,,,TIC 137219378,291.6071451,38.4103192,923.067,14.172327,0.000108,-0.000108,0.115,,,,,,,,,,,,,,,2454975.59795,0.00444,-0.00444,,,,,,,,,,,,,1.175,0.234,-0.234,5900.0,100.0,-100.0,Transit,2014.0,1
Kepler-377 c,Kepler-377,,,TIC 184015535,295.4220717,38.7356737,823.804,27.014976,0.000347,-0.000347,0.182,,,,,,,,,,,,,,,2454965.50842,0.00837,-0.00837,,,,,,,,,,,,,1.224,0.229,-0.229,5949.0,128.0,-128.0,Transit,2014.0,1
Kepler-1172 b,Kepler-1172,,,TIC 122507231,290.4744875,37.7665499,1306.53,26.0204423,0.0001886,-0.0001886,,,,,,,,,,,,,,,,2454987.52468,0.00622,-0.00622,,,,,,,,,,0.92,0.055,-0.061,0.89,0.109,-0.069,5558.0,144.94,-137.66,Transit,2016.0,1
Kepler-1173 b,Kepler-1173,,,TIC 275490034,293.1311803,45.6634153,377.06,0.7698536,1.205e-06,-1.205e-06,,,,,,,,,,,,,,,,2454965.52142,0.00123,-0.00123,,,,,,,,,,0.86,0.041,-0.046,0.82,0.059,-0.042,5252.0,92.48,-116.76,Transit,2016.0,1
Kepler-1787 b,Kepler-1787,,,TIC 158983401,289.0643042,47.1174041,778.602,39.31370163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.008,0.117,-0.13,0.925,0.262,-0.087,6060.0,163.0,-181.0,Transit,2021.0,1
Kepler-1174 b,Kepler-1174,,,TIC 123408863,281.8314296,42.298891,1408.75,6.89225223,2.664e-05,-2.664e-05,,,,,,,,,,,,,,,,2454965.4643,0.0029,-0.0029,,,,,,,,,,1.04,0.068,-0.073,1.04,0.196,-0.099,5936.0,117.34,-103.81,Transit,2016.0,1
Kepler-12 b,Kepler-12,,,TIC 405717754,286.2434458,50.0403671,881.386,4.4379629,6e-07,-6e-07,0.0553,0.001,-0.0012,,,,88.796,0.088,-0.074,,,,,,,2455004.00915,1e-05,-1e-05,0.432,0.053,-0.051,,,,48.2,4.4,-4.3,1.166,0.051,-0.054,1.483,0.025,-0.029,5947.0,100.0,-100.0,Transit,2011.0,1
Kepler-1175 b,Kepler-1175,,,TIC 158986028,289.1426847,46.8129656,1121.89,37.94563,0.0001732,-0.0001732,,,,,,,,,,,,,,,,2454967.78267,0.00384,-0.00384,,,,,,,,,,0.9,0.042,-0.05,0.86,0.071,-0.059,5453.0,66.21,-80.38,Transit,2016.0,1
